ts,o,h,l,c,v
1739325600,42691.39,42730.27,42549.04,42578.96,3024
1739326500,42578.96,42606.25,42532.46,42537.5,3025
1739327400,42537.5,42538.97,42497.55,42532.46,2954
1739328300,42532.46,42544.67,42509.76,42517.97,3019
1739329200,42517.97,42592.11,42512.77,42576.77,2971
1739330100,42576.77,42624.08,42554.7,42620.93,2942
1739331000,42620.93,42693.5,42617.55,42676.41,2860
1739331900,42676.41,42698.27,42642.87,42690.69,3025
1739332800,42690.69,42691.69,42654.93,42673.37,3001
1739333700,42673.37,42687.69,42617.02,42636.27,2998
1739334600,42636.27,42661.08,42552.65,42581.54,2915
1739335500,42581.54,42639.27,42565.09,42628.79,3059
1739336400,42628.79,42797.57,42608.18,42753.98,3078
1739337300,42753.98,42881.88,42733.91,42849.24,2951
1739338200,42849.24,42887.04,42807.68,42813.85,2956
1739339100,42813.85,42830.0,42782.76,42788.46,3107
1739340000,42788.46,42808.56,42762.18,42768.28,3069
1739340900,42768.28,42791.51,42702.81,42714.73,3025
1739341800,42714.73,42798.67,42679.44,42783.73,3071
1739342700,42783.73,42909.89,42777.23,42903.06,3017
1739343600,42903.06,42923.23,42803.77,42824.36,2998
1739344500,42824.36,42906.34,42797.89,42855.32,3053
1739345400,42855.32,42898.58,42826.32,42886.92,2967
1739346300,42886.92,42954.22,42881.35,42900.08,2982
1739347200,42900.08,42991.68,42877.02,42986.96,2975
1739348100,42986.96,43008.99,42911.64,42947.11,3144
1739349000,42947.11,43043.0,42893.9,43017.09,3000
1739349900,43017.09,43058.54,42948.49,43048.03,3047
1739350800,43048.03,43063.58,43038.74,43059.86,3121
1739351700,43059.86,43082.48,43042.13,43066.82,3021
1739352600,43066.82,43103.58,43039.9,43052.04,2930
1739353500,43052.04,43097.61,42973.98,42992.03,3000
1739354400,42992.03,43015.81,42954.33,42981.7,2950
1739355300,42981.7,43025.41,42950.16,42954.85,3038
1739356200,42954.85,42980.53,42938.04,42960.1,2993
1739357100,42960.1,43000.41,42942.19,42968.7,2939
1739358000,42968.7,42985.61,42948.68,42983.46,2976
1739358900,42983.46,43023.42,42956.88,42982.54,3047
1739359800,42982.54,43032.69,42919.35,42944.98,2961
1739360700,42944.98,42970.42,42913.55,42933.47,2969
1739361600,42933.47,43005.45,42920.18,43005.21,2930
1739362500,43005.21,43028.14,42959.69,42992.0,2979
1739363400,42992.0,43011.47,42960.79,42993.86,2974
1739364300,42993.86,43052.49,42954.51,43028.04,3061
1739365200,43028.04,43031.32,42988.51,43014.77,3039
1739366100,43014.77,43036.53,42918.79,42936.51,2902
1739367000,42936.51,42991.41,42910.05,42951.32,3041
1739367900,42951.32,42959.07,42912.44,42950.67,2961
1739368800,42950.67,42997.33,42897.41,42922.97,2972
1739369700,42922.97,42947.5,42901.44,42937.72,2925
1739370600,42937.72,42977.37,42830.12,42865.65,3051
1739371500,42865.65,42894.65,42837.41,42843.15,2933
1739372400,42843.15,42932.31,42814.31,42909.26,3006
1739373300,42909.26,42974.19,42876.19,42951.57,2964
1739374200,42951.57,42965.45,42924.95,42929.01,3003
1739375100,42929.01,42942.94,42855.35,42862.6,3003
1739376000,42862.6,42867.26,42771.26,42835.53,2972
1739376900,42835.53,42907.96,42786.27,42813.32,2880
1739377800,42813.32,42842.55,42733.96,42745.19,2984
1739378700,42745.19,42789.1,42692.39,42768.15,3032
1739379600,42768.15,42799.17,42720.61,42771.87,3017
1739380500,42771.87,42846.67,42729.66,42748.34,3018
1739381400,42748.34,42754.2,42681.21,42700.68,2939
1739382300,42700.68,42761.23,42700.26,42746.16,2951
1739383200,42746.16,42806.75,42741.88,42759.33,2929
1739384100,42759.33,42767.22,42698.01,42746.78,3051
1739385000,42746.78,42794.13,42728.11,42745.1,3051
1739385900,42745.1,42746.94,42669.31,42696.19,2997
1739386800,42696.19,42741.83,42624.33,42640.25,3103
1739387700,42640.25,42649.9,42596.17,42633.6,3099
1739388600,42633.6,42698.97,42613.65,42698.33,2950
1739389500,42698.33,42727.29,42622.21,42665.46,2973
1739390400,42665.46,42695.95,42653.0,42657.68,2972
1739391300,42657.68,42696.72,42655.28,42670.73,2970
1739392200,42670.73,42799.92,42649.48,42744.9,2946
1739393100,42744.9,42807.68,42696.47,42776.49,2890
1739394000,42776.49,42842.97,42742.51,42747.47,2927
1739394900,42747.47,42776.91,42701.55,42715.38,2938
1739395800,42715.38,42788.05,42711.54,42767.12,3024
1739396700,42767.12,42768.05,42727.56,42754.5,2911
1739397600,42754.5,42779.59,42613.68,42658.35,2994
1739402100,42658.35,42664.87,42618.24,42651.41,2988
1739403000,42651.41,42673.79,42627.08,42653.05,3002
1739403900,42653.05,42655.51,42599.61,42619.18,3015
1739404800,42619.18,42758.41,42619.1,42746.07,3068
1739405700,42746.07,42814.96,42711.71,42794.58,3004
1739406600,42794.58,42901.49,42738.44,42885.46,3111
1739407500,42885.46,42945.67,42841.34,42935.31,3003
1739408400,42935.31,42972.67,42897.34,42958.06,3026
1739409300,42958.06,43077.73,42934.82,43020.7,2984
1739410200,43020.7,43038.49,42965.64,43038.02,2990
1739411100,43038.02,43075.68,43031.13,43035.92,3033
1739412000,43035.92,43127.04,43035.01,43121.0,2991
1739412900,43121.0,43136.42,43083.76,43131.95,3021
1739413800,43131.95,43141.22,43091.46,43123.89,2970
1739414700,43123.89,43145.05,43074.07,43089.22,2969
1739415600,43089.22,43183.6,43066.26,43159.5,3031
1739416500,43159.5,43168.64,43155.18,43155.84,3061
1739417400,43155.84,43207.51,43129.5,43142.94,2968
1739418300,43142.94,43180.7,43116.85,43171.83,3025
1739419200,43171.83,43214.79,43150.9,43169.1,2989
1739420100,43169.1,43225.39,43157.11,43210.52,2980
1739421000,43210.52,43250.0,43153.23,43218.05,3036
1739421900,43218.05,43305.89,43213.85,43266.04,2950
1739422800,43266.04,43363.94,43205.56,43352.25,2962
1739423700,43352.25,43397.22,43343.82,43384.01,2970
1739424600,43384.01,43536.58,43358.3,43523.27,2992
1739425500,43523.27,43549.46,43502.07,43505.79,3088
1739426400,43505.79,43551.29,43504.15,43543.89,3004
1739427300,43543.89,43550.12,43505.85,43517.79,2972
1739428200,43517.79,43570.17,43461.22,43472.34,3000
1739429100,43472.34,43478.43,43360.86,43375.56,2936
1739430000,43375.56,43379.1,43348.25,43375.93,2941
1739430900,43375.93,43434.94,43371.5,43387.85,3009
1739431800,43387.85,43399.83,43315.92,43318.7,2986
1739432700,43318.7,43389.51,43290.35,43354.42,3020
1739433600,43354.42,43436.95,43333.5,43416.96,3043
1739434500,43416.96,43467.94,43374.22,43381.02,3002
1739435400,43381.02,43439.62,43338.36,43407.93,3064
1739436300,43407.93,43465.52,43405.58,43440.49,2987
1739437200,43440.49,43534.15,43435.4,43493.9,3045
1739438100,43493.9,43504.03,43387.22,43415.47,3050
1739439000,43415.47,43427.33,43363.19,43394.09,3086
1739439900,43394.09,43431.65,43372.28,43408.47,3020
1739440800,43408.47,43408.98,43393.58,43400.92,3102
1739441700,43400.92,43429.58,43389.16,43405.96,3139
1739442600,43405.96,43490.9,43388.29,43464.14,3057
1739443500,43464.14,43476.71,43450.19,43459.54,3056
1739444400,43459.54,43560.05,43450.64,43521.13,3016
1739445300,43521.13,43544.9,43472.97,43498.27,2981
1739446200,43498.27,43502.18,43374.14,43406.56,2978
1739447100,43406.56,43473.48,43396.73,43463.23,2958
1739448000,43463.23,43498.76,43399.93,43413.7,2957
1739448900,43413.7,43567.17,43400.55,43527.66,3080
1739449800,43527.66,43613.67,43515.86,43570.09,2987
1739450700,43570.09,43618.16,43544.91,43587.27,3033
1739451600,43587.27,43614.01,43575.72,43612.49,2979
1739452500,43612.49,43756.31,43611.87,43712.08,2983
1739453400,43712.08,43748.9,43631.14,43666.73,3030
1739454300,43666.73,43721.05,43626.37,43645.31,3008
1739455200,43645.31,43736.51,43626.91,43702.12,3108
1739456100,43702.12,43744.19,43684.55,43728.17,2984
1739457000,43728.17,43728.75,43693.71,43720.22,2920
1739457900,43720.22,43781.11,43718.01,43780.33,2990
1739458800,43780.33,43851.58,43774.99,43849.56,3040
1739459700,43849.56,43954.22,43833.46,43909.05,2994
1739460600,43909.05,43957.12,43895.43,43907.19,3012
1739461500,43907.19,43917.09,43863.38,43863.82,3034
1739462400,43863.82,43899.58,43830.81,43863.2,2945
1739463300,43863.2,43907.18,43851.79,43895.61,3051
1739464200,43895.61,43942.15,43856.74,43935.19,2957
1739465100,43935.19,43995.31,43908.66,43965.24,3045
1739466000,43965.24,44028.52,43936.71,43978.69,2991
1739466900,43978.69,43995.25,43855.87,43873.92,3067
1739467800,43873.92,43880.83,43818.66,43837.15,2964
1739468700,43837.15,43844.15,43792.5,43802.62,2973
1739469600,43802.62,43836.89,43783.72,43823.11,3011
1739470500,43823.11,44034.15,43766.2,43988.44,2958
1739471400,43988.44,44007.18,43981.41,43988.89,3050
1739472300,43988.89,44010.82,43970.23,43982.88,3023
1739473200,43982.88,44011.91,43953.04,43976.94,2877
1739474100,43976.94,44024.86,43942.02,44002.37,3000
1739475000,44002.37,44142.97,43980.06,44114.91,2979
1739475900,44114.91,44136.88,44109.34,44115.75,3061
1739476800,44115.75,44240.46,44076.85,44230.37,2998
1739477700,44230.37,44270.57,44201.93,44206.77,2998
1739478600,44206.77,44231.17,44137.28,44158.29,2937
1739479500,44158.29,44229.64,44146.35,44200.13,3036
1739480400,44200.13,44228.0,44187.13,44225.33,2970
1739481300,44225.33,44291.87,44209.62,44283.47,3072
1739482200,44283.47,44306.8,44280.43,44282.14,3157
1739483100,44282.14,44289.54,44191.06,44201.1,2910
1739484000,44201.1,44214.48,44166.98,44168.47,3026
1739488500,44168.47,44200.05,44131.48,44183.58,2988
1739489400,44183.58,44227.39,44174.33,44198.8,2978
1739490300,44198.8,44259.8,44172.97,44251.92,2947
1739491200,44251.92,44356.11,44250.42,44322.91,2895
1739492100,44322.91,44411.76,44278.48,44392.77,3013
1739493000,44392.77,44408.48,44342.78,44395.41,3124
1739493900,44395.41,44560.82,44379.51,44536.06,3006
1739494800,44536.06,44597.11,44513.32,44582.77,3019
1739495700,44582.77,44663.22,44569.29,44661.63,3090
1739496600,44661.63,44692.9,44645.45,44658.49,3035
1739497500,44658.49,44701.55,44617.52,44698.16,2992
1739498400,44698.16,44782.72,44687.91,44779.39,3009
1739499300,44779.39,44813.78,44721.39,44724.25,2987
1739500200,44724.25,44739.14,44692.99,44736.62,2914
1739501100,44736.62,44753.72,44704.01,44704.26,2964
1739502000,44704.26,44708.96,44662.96,44684.2,2988
1739502900,44684.2,44735.53,44676.11,44724.31,2997
1739503800,44724.31,44792.01,44665.15,44691.79,3019
1739504700,44691.79,44702.32,44624.79,44676.37,2974
1739505600,44676.37,44723.16,44663.51,44674.44,3159
1739506500,44674.44,44736.96,44571.0,44604.06,2842
1739507400,44604.06,44615.98,44537.17,44553.92,2975
1739508300,44553.92,44566.53,44491.84,44505.2,2982
1739509200,44505.2,44507.78,44498.95,44503.73,3011
1739510100,44503.73,44560.06,44492.67,44548.45,3153
1739511000,44548.45,44557.7,44495.6,44501.84,2960
1739511900,44501.84,44515.94,44489.11,44506.38,3086
1739512800,44506.38,44581.08,44441.15,44563.31,2940
1739513700,44563.31,44597.89,44554.11,44577.53,2999
1739514600,44577.53,44656.83,44539.34,44610.57,2874
1739515500,44610.57,44623.61,44539.59,44578.35,2878
1739516400,44578.35,44587.48,44547.82,44554.58,3039
1739517300,44554.58,44580.47,44540.95,44578.39,3035
1739518200,44578.39,44610.76,44535.23,44608.18,3101
1739519100,44608.18,44652.88,44606.99,44651.59,3032
1739520000,44651.59,44688.69,44643.44,44657.29,2908
1739520900,44657.29,44712.09,44533.93,44542.05,2950
1739521800,44542.05,44550.77,44471.88,44496.63,2951
1739522700,44496.63,44523.49,44391.2,44417.11,3031
1739523600,44417.11,44430.26,44413.61,44422.42,2934
1739524500,44422.42,44563.68,44365.92,44525.53,3023
1739525400,44525.53,44599.85,44479.64,44554.36,3033
1739526300,44554.36,44583.43,44470.27,44480.53,3089
1739527200,44480.53,44526.39,44396.13,44433.54,2961
1739528100,44433.54,44472.02,44395.08,44410.61,3017
1739529000,44410.61,44428.27,44396.17,44417.71,2929
1739529900,44417.71,44477.82,44402.69,44443.11,3051
1739530800,44443.11,44491.75,44427.53,44478.41,3049
1739531700,44478.41,44571.47,44478.03,44563.13,3028
1739532600,44563.13,44580.32,44515.04,44535.38,3045
1739533500,44535.38,44538.68,44522.58,44531.52,2957
1739534400,44531.52,44635.76,44509.32,44550.84,2998
1739535300,44550.84,44664.27,44548.01,44658.54,2896
1739536200,44658.54,44683.0,44639.2,44651.66,3023
1739537100,44651.66,44675.86,44628.98,44637.86,2911
1739538000,44637.86,44730.53,44612.3,44718.05,3020
1739538900,44718.05,44742.94,44701.79,44715.5,2950
1739539800,44715.5,44743.36,44697.67,44734.29,3018
1739540700,44734.29,44753.38,44699.67,44705.69,3016
1739541600,44705.69,44767.77,44704.15,44746.0,2852
1739542500,44746.0,44796.89,44728.08,44776.28,2988
1739543400,44776.28,44794.17,44693.69,44702.84,3062
1739544300,44702.84,44707.65,44668.99,44697.57,3038
1739545200,44697.57,44700.83,44678.14,44684.82,2972
1739546100,44684.82,44817.03,44620.46,44762.98,3024
1739547000,44762.98,44836.43,44753.46,44824.86,2972
1739547900,44824.86,44846.56,44792.68,44806.91,3038
1739548800,44806.91,44834.08,44793.89,44817.07,3091
1739549700,44817.07,44873.04,44805.75,44845.63,3003
1739550600,44845.63,44984.16,44824.41,44945.35,3099
1739551500,44945.35,44981.6,44861.72,44874.14,2975
1739552400,44874.14,44951.41,44840.68,44936.64,3034
1739553300,44936.64,44990.01,44929.36,44961.79,3044
1739554200,44961.79,44982.92,44844.01,44890.27,3055
1739555100,44890.27,44944.64,44873.02,44878.02,2971
1739556000,44878.02,44930.52,44867.35,44896.53,3036
1739556900,44896.53,44910.57,44814.75,44858.73,3080
1739557800,44858.73,44910.17,44794.7,44815.69,3017
1739558700,44815.69,44857.37,44744.49,44768.07,2976
1739559600,44768.07,44801.08,44752.2,44761.46,3002
1739560500,44761.46,44854.99,44726.24,44851.64,2923
1739561400,44851.64,44870.39,44813.38,44836.34,2994
1739562300,44836.34,44905.94,44817.75,44887.02,2928
1739563200,44887.02,44984.18,44885.15,44965.5,3095
1739564100,44965.5,44973.15,44907.67,44937.3,3092
1739565000,44937.3,45000.91,44933.58,44987.93,3032
1739565900,44987.93,45103.49,44979.52,45073.95,3014
1739566800,45073.95,45135.08,45045.47,45121.75,2975
1739567700,45121.75,45200.34,45063.61,45180.06,3092
1739568600,45180.06,45224.6,45167.93,45209.7,3040
1739569500,45209.7,45245.13,45180.32,45243.37,3036
1739570400,45243.37,45287.34,45231.02,45265.29,2922
